goal;target;indicator;series;seriesDescription;seriesCount;geoAreaCode;geoAreaName;timePeriodStart;value;valueType;time_detail;timeCoverage;upperBound;lowerBound;basePeriod;source;geoInfoUrl;footnotes;attributes.Nature;attributes.Units;dimensions.Reporting Type;dimensions.Quantile;ATTR_ENDPOINT
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;616;Poland;2012.0;2.76575;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;616;Poland;2015.0;1.79158;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;616;Poland;2015.0;2.78051;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;498;Republic of Moldova;2010.0;2.49661;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;498;Republic of Moldova;2010.0;4.73696;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;498;Republic of Moldova;2012.0;3.12991;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;498;Republic of Moldova;2012.0;1.54528;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;498;Republic of Moldova;2013.0;2.1085;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;498;Republic of Moldova;2013.0;0.91597;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;498;Republic of Moldova;2018.0;4.53158;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;498;Republic of Moldova;2018.0;1.72003;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;642;Romania;2008.0;1.51533;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;642;Romania;2008.0;1.48785;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;642;Romania;2011.0;3.44867;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;642;Romania;2011.0;2.99951;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;642;Romania;2012.0;2.21701;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;642;Romania;2012.0;2.2849;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;642;Romania;2016.0;0.96226;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;642;Romania;2016.0;0.98309;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;643;Russian Federation;2007.0;1.43375;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;643;Russian Federation;2007.0;0.74034;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;643;Russian Federation;2014.0;3.2594;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;643;Russian Federation;2014.0;8.65341;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;643;Russian Federation;2015.0;2.80834;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;643;Russian Federation;2015.0;7.72374;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;643;Russian Federation;2016.0;7.317;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;643;Russian Federation;2016.0;2.85534;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;643;Russian Federation;2017.0;2.55488;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;643;Russian Federation;2017.0;6.56886;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;646;Rwanda;2005.0;33.5426;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;646;Rwanda;2005.0;17.55958;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;646;Rwanda;2010.0;5.3329;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;646;Rwanda;2010.0;6.27106;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;646;Rwanda;2013.0;1.44907;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;646;Rwanda;2013.0;0.55751;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;686;Senegal;2011.0;3.56786;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;686;Senegal;2011.0;2.08364;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;688;Serbia;2015.0;2.15688;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;688;Serbia;2015.0;1.61207;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;703;Slovakia;2009.0;5.71974;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;703;Slovakia;2009.0;11.96245;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;710;South Africa;2005.0;0.42101;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;710;South Africa;2005.0;0.86731;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;792;Türkiye;2009.0;0.78859;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;792;Türkiye;2009.0;1.13947;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;792;Türkiye;2010.0;1.0446;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;792;Türkiye;2010.0;0.44673;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;792;Türkiye;2011.0;0.50685;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;792;Türkiye;2011.0;0.85332;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;792;Türkiye;2012.0;0.84086;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;792;Türkiye;2012.0;0.45323;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;792;Türkiye;2013.0;0.82759;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;792;Türkiye;2013.0;0.45731;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;792;Türkiye;2014.0;0.48963;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;792;Türkiye;2014.0;1.27875;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;792;Türkiye;2015.0;1.47964;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;792;Türkiye;2015.0;1.20446;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;792;Türkiye;2016.0;0.59554;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;792;Türkiye;2016.0;1.33638;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;792;Türkiye;2018.0;1.44904;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;792;Türkiye;2018.0;0.963;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
