DATAFLOW;REF_AREA;FREQ;MEASURE;OCU;TIME_PERIOD;OBS_VALUE;OBS_STATUS;UNIT_MEASURE_TYPE;UNIT_MEASURE;UNIT_MULT;SOURCE;NOTE_SOURCE;NOTE_INDICATOR;NOTE_CLASSIF;DECIMALS;UPPER_BOUND;LOWER_BOUND;ATTR_ENDPOINT
ILO:DF_EAR_GGAP_OCU_RT(1.0);PSE;A;EAR_GGAP_RT;OCU_ISCO08_0;2020;-23.32;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;ILS: New Shekel;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);PSE;A;EAR_GGAP_RT;OCU_ISCO08_TOTAL;2021;11.49;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;ILS: New Shekel;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);PSE;A;EAR_GGAP_RT;OCU_ISCO08_1;2021;-2.49;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;ILS: New Shekel;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);PSE;A;EAR_GGAP_RT;OCU_ISCO08_2;2021;8.76;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;ILS: New Shekel;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);PSE;A;EAR_GGAP_RT;OCU_ISCO08_3;2021;15.43;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;ILS: New Shekel;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);PSE;A;EAR_GGAP_RT;OCU_ISCO08_4;2021;-12.24;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;ILS: New Shekel;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);PSE;A;EAR_GGAP_RT;OCU_ISCO08_5;2021;10.18;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;ILS: New Shekel;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);PSE;A;EAR_GGAP_RT;OCU_ISCO08_7;2021;72.75;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;ILS: New Shekel;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);PSE;A;EAR_GGAP_RT;OCU_ISCO08_8;2021;33.84;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;ILS: New Shekel;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);PSE;A;EAR_GGAP_RT;OCU_ISCO08_9;2021;33.16;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;ILS: New Shekel;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);PSE;A;EAR_GGAP_RT;OCU_ISCO08_0;2021;-14.06;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;ILS: New Shekel;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);PSE;A;EAR_GGAP_RT;OCU_ISCO08_TOTAL;2022;17.8;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;ILS: New Shekel;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);PSE;A;EAR_GGAP_RT;OCU_ISCO08_1;2022;3.48;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;ILS: New Shekel;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);PSE;A;EAR_GGAP_RT;OCU_ISCO08_2;2022;13.0;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;ILS: New Shekel;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);PSE;A;EAR_GGAP_RT;OCU_ISCO08_3;2022;21.91;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;ILS: New Shekel;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);PSE;A;EAR_GGAP_RT;OCU_ISCO08_4;2022;31.66;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;ILS: New Shekel;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);PSE;A;EAR_GGAP_RT;OCU_ISCO08_5;2022;20.35;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;ILS: New Shekel;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);PSE;A;EAR_GGAP_RT;OCU_ISCO08_6;2022;12.25;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;ILS: New Shekel;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);PSE;A;EAR_GGAP_RT;OCU_ISCO08_7;2022;63.42;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;ILS: New Shekel;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);PSE;A;EAR_GGAP_RT;OCU_ISCO08_8;2022;-16.75;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;ILS: New Shekel;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);PSE;A;EAR_GGAP_RT;OCU_ISCO08_9;2022;34.69;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;ILS: New Shekel;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);PSE;A;EAR_GGAP_RT;OCU_ISCO08_0;2022;-25.94;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;ILS: New Shekel;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);ROU;A;EAR_GGAP_RT;OCU_ISCO08_TOTAL;2020;0.9;;RT;PT;0;ES - Enquête sur le Coût de la Main-d'oeuvre;Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies;Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | RON: Romanian leu;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);ROU;A;EAR_GGAP_RT;OCU_ISCO08_TOTAL;2021;1.28;;RT;PT;0;ES - Enquête sur le Coût de la Main-d'oeuvre;Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies;Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | RON: Romanian leu;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);RWA;A;EAR_GGAP_RT;OCU_ISCO08_TOTAL;2021;29.8;;RT;PT;0;LFS - Enquête sur la Population Active;Repository: ILO-STATISTICS - Micro data processing;RWF: Rwandan franc;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);RWA;A;EAR_GGAP_RT;OCU_ISCO08_1;2021;6.08;;RT;PT;0;LFS - Enquête sur la Population Active;Repository: ILO-STATISTICS - Micro data processing;RWF: Rwandan franc;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);RWA;A;EAR_GGAP_RT;OCU_ISCO08_2;2021;30.91;;RT;PT;0;LFS - Enquête sur la Population Active;Repository: ILO-STATISTICS - Micro data processing;RWF: Rwandan franc;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);RWA;A;EAR_GGAP_RT;OCU_ISCO08_3;2021;14.7;;RT;PT;0;LFS - Enquête sur la Population Active;Repository: ILO-STATISTICS - Micro data processing;RWF: Rwandan franc;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);RWA;A;EAR_GGAP_RT;OCU_ISCO08_4;2021;-17.62;;RT;PT;0;LFS - Enquête sur la Population Active;Repository: ILO-STATISTICS - Micro data processing;RWF: Rwandan franc;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);RWA;A;EAR_GGAP_RT;OCU_ISCO08_5;2021;-28.61;;RT;PT;0;LFS - Enquête sur la Population Active;Repository: ILO-STATISTICS - Micro data processing;RWF: Rwandan franc;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);RWA;A;EAR_GGAP_RT;OCU_ISCO08_6;2021;17.37;;RT;PT;0;LFS - Enquête sur la Population Active;Repository: ILO-STATISTICS - Micro data processing;RWF: Rwandan franc;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);RWA;A;EAR_GGAP_RT;OCU_ISCO08_7;2021;1.63;;RT;PT;0;LFS - Enquête sur la Population Active;Repository: ILO-STATISTICS - Micro data processing;RWF: Rwandan franc;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);RWA;A;EAR_GGAP_RT;OCU_ISCO08_8;2021;60.21;;RT;PT;0;LFS - Enquête sur la Population Active;Repository: ILO-STATISTICS - Micro data processing;RWF: Rwandan franc;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);RWA;A;EAR_GGAP_RT;OCU_ISCO08_9;2021;13.73;;RT;PT;0;LFS - Enquête sur la Population Active;Repository: ILO-STATISTICS - Micro data processing;RWF: Rwandan franc;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SRB;A;EAR_GGAP_RT;OCU_ISCO08_TOTAL;2020;4.62;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SRB;A;EAR_GGAP_RT;OCU_ISCO08_1;2020;-6.32;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SRB;A;EAR_GGAP_RT;OCU_ISCO08_2;2020;8.56;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SRB;A;EAR_GGAP_RT;OCU_ISCO08_3;2020;8.58;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SRB;A;EAR_GGAP_RT;OCU_ISCO08_4;2020;-4.4;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SRB;A;EAR_GGAP_RT;OCU_ISCO08_5;2020;20.62;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SRB;A;EAR_GGAP_RT;OCU_ISCO08_6;2020;-3.98;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SRB;A;EAR_GGAP_RT;OCU_ISCO08_7;2020;17.98;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SRB;A;EAR_GGAP_RT;OCU_ISCO08_8;2020;4.45;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SRB;A;EAR_GGAP_RT;OCU_ISCO08_9;2020;9.4;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SRB;A;EAR_GGAP_RT;OCU_ISCO08_0;2020;-4.25;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SRB;A;EAR_GGAP_RT;OCU_ISCO08_TOTAL;2021;5.92;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SRB;A;EAR_GGAP_RT;OCU_ISCO08_1;2021;-9.76;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SRB;A;EAR_GGAP_RT;OCU_ISCO08_2;2021;15.28;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SRB;A;EAR_GGAP_RT;OCU_ISCO08_3;2021;11.69;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SRB;A;EAR_GGAP_RT;OCU_ISCO08_4;2021;-2.92;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SRB;A;EAR_GGAP_RT;OCU_ISCO08_5;2021;9.13;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SRB;A;EAR_GGAP_RT;OCU_ISCO08_6;2021;11.09;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SRB;A;EAR_GGAP_RT;OCU_ISCO08_7;2021;6.9;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SRB;A;EAR_GGAP_RT;OCU_ISCO08_8;2021;4.66;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SRB;A;EAR_GGAP_RT;OCU_ISCO08_9;2021;15.58;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SRB;A;EAR_GGAP_RT;OCU_ISCO08_0;2021;26.42;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SVK;A;EAR_GGAP_RT;OCU_ISCO08_TOTAL;2020;14.22;;RT;PT;0;ES - Annual Structure of Earnings Survey;Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies;Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SVK;A;EAR_GGAP_RT;OCU_ISCO08_1;2020;23.93;;RT;PT;0;ES - Annual Structure of Earnings Survey;Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies;Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SVK;A;EAR_GGAP_RT;OCU_ISCO08_2;2020;20.13;;RT;PT;0;ES - Annual Structure of Earnings Survey;Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies;Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SVK;A;EAR_GGAP_RT;OCU_ISCO08_3;2020;17.8;;RT;PT;0;ES - Annual Structure of Earnings Survey;Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies;Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SVK;A;EAR_GGAP_RT;OCU_ISCO08_4;2020;5.34;;RT;PT;0;ES - Annual Structure of Earnings Survey;Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies;Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SVK;A;EAR_GGAP_RT;OCU_ISCO08_5;2020;24.05;;RT;PT;0;ES - Annual Structure of Earnings Survey;Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies;Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SVK;A;EAR_GGAP_RT;OCU_ISCO08_6;2020;6.58;;RT;PT;0;ES - Annual Structure of Earnings Survey;Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies;Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SVK;A;EAR_GGAP_RT;OCU_ISCO08_7;2020;22.4;;RT;PT;0;ES - Annual Structure of Earnings Survey;Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies;Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SVK;A;EAR_GGAP_RT;OCU_ISCO08_8;2020;14.03;;RT;PT;0;ES - Annual Structure of Earnings Survey;Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies;Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);SVK;A;EAR_GGAP_RT;OCU_ISCO08_9;2020;12.07;;RT;PT;0;ES - Annual Structure of Earnings Survey;Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies;Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | EUR: Euro;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
