goal;target;indicator;series;seriesDescription;seriesCount;geoAreaCode;geoAreaName;timePeriodStart;value;valueType;time_detail;timeCoverage;upperBound;lowerBound;basePeriod;source;geoInfoUrl;footnotes;attributes.Nature;attributes.Units;attributes.Observation Status;dimensions.Sex;dimensions.Reporting Type;ATTR_ENDPOINT
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;703;Slovakia;2016.0;100;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;703;Slovakia;2018.0;100;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;705;Slovenia;2016.0;96;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;722;Small island developing States (SIDS);2016.0;63.6;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;['To interpret with caution: estimates based on reported data coverage below 40% of the population'];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;722;Small island developing States (SIDS);2020.0;27.2;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;['Data are not strictly comparable to 2016 regional estimates due to methodological enhancements, extended data availability and country revisions.'];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;90;Solomon Islands;2020.0;23.8;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;710;South Africa;2020.0;7.6;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;5;South America;2016.0;49.7;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;35;South-Eastern Asia;2016.0;32.5;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;['To interpret with caution: estimates based on reported data coverage below 40% of the population'];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;35;South-Eastern Asia;2020.0;28;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;['Data are not strictly comparable to 2016 regional estimates due to methodological enhancements, extended data availability and country revisions.'];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;18;Southern Africa;2016.0;1.2;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;['To interpret with caution: estimates based on reported data coverage below 40% of the population'];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;34;Southern Asia;2016.0;42;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;34;Southern Asia;2020.0;33.6;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;['Data are not strictly comparable to 2016 regional estimates due to methodological enhancements, extended data availability and country revisions.'];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;39;Southern Europe;2016.0;99.9;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;724;Spain;2016.0;100;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;724;Spain;2018.0;100;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;144;Sri Lanka;2020.0;29.4;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;275;State of Palestine;2018.0;7;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;202;Sub-Saharan Africa;2016.0;2.3;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;['To interpret with caution: estimates based on reported data coverage below 40% of the population'];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;202;Sub-Saharan Africa;2020.0;7.5;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;['Data are not strictly comparable to 2016 regional estimates due to methodological enhancements, extended data availability and country revisions.'];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;729;Sudan;2020.0;4.2;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;740;Suriname;2020.0;0;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;752;Sweden;2016.0;100;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;752;Sweden;2018.0;100;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;756;Switzerland;2016.0;100;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;756;Switzerland;2018.0;100;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;762;Tajikistan;2016.0;59.5;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;762;Tajikistan;2020.0;66.5;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;764;Thailand;2019.0;40;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;776;Tonga;2020.0;26.3;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;780;Trinidad and Tobago;2020.0;40.4;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;788;Tunisia;2016.0;12.3;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;788;Tunisia;2020.0;25.3;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;796;Turks and Caicos Islands;2020.0;57.5;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;800;Uganda;2020.0;5.3;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;804;Ukraine;2016.0;100;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;804;Ukraine;2018.0;100;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;804;Ukraine;2020.0;100;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;826;United Kingdom of Great Britain and Northern Ireland;2016.0;100;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;826;United Kingdom of Great Britain and Northern Ireland;2018.0;100;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;834;United Republic of Tanzania;2016.0;0.3;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;834;United Republic of Tanzania;2020.0;0.4;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;858;Uruguay;2016.0;100;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;860;Uzbekistan;2017.0;16;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;704;Viet Nam;2016.0;44.5;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;704;Viet Nam;2020.0;44;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;11;Western Africa;2016.0;3.7;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;145;Western Asia;2016.0;33.4;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;['To interpret with caution: estimates based on reported data coverage below 40% of the population'];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;145;Western Asia;2020.0;35.4;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;['Data are not strictly comparable to 2016 regional estimates due to methodological enhancements, extended data availability and country revisions.'];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;155;Western Europe;2016.0;100;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;1;World;2016.0;41.1;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;1;World;2020.0;44.9;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;['Data are not strictly comparable to 2016 regional estimates due to methodological enhancements, extended data availability and country revisions.'];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_MATNL;[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%);254;894;Zambia;2020.0;4.1;Float;;;;;;Source: ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI);;[''];E;PERCENT;A;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_MATNL&pageSize=999999999
