DATAFLOW;REF_AREA;FREQ;MEASURE;TIME_PERIOD;OBS_VALUE;OBS_STATUS;UNIT_MEASURE_TYPE;UNIT_MEASURE;UNIT_MULT;SOURCE;NOTE_SOURCE;NOTE_INDICATOR;NOTE_CLASSIF;DECIMALS;UPPER_BOUND;LOWER_BOUND;ATTR_ENDPOINT
ILO:DF_SDG_0552_NOC_RT(1.0);PSE;A;SDG_0552_RT;2015;16.2;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);PSE;A;SDG_0552_RT;2016;20.6;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);PSE;A;SDG_0552_RT;2017;16.7;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);PSE;A;SDG_0552_RT;2018;17.8;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);PSE;A;SDG_0552_RT;2019;21.7;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);PSE;A;SDG_0552_RT;2020;22.6;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);PSE;A;SDG_0552_RT;2021;22.1;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);PSE;A;SDG_0552_RT;2022;21.1;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ROU;A;SDG_0552_RT;2012;30.8;;RT;PT;0;LFS - EU Labour Force Survey;Repository: Eurostat special tabulation;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ROU;A;SDG_0552_RT;2013;30.6;U;RT;PT;0;LFS - EU Labour Force Survey;Repository: Eurostat special tabulation;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ROU;A;SDG_0552_RT;2014;30.7;U;RT;PT;0;LFS - EU Labour Force Survey;Repository: Eurostat special tabulation;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ROU;A;SDG_0552_RT;2015;31.5;;RT;PT;0;LFS - EU Labour Force Survey;Repository: Eurostat special tabulation;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ROU;A;SDG_0552_RT;2016;32.4;U;RT;PT;0;LFS - EU Labour Force Survey;Repository: Eurostat special tabulation;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ROU;A;SDG_0552_RT;2017;30.1;U;RT;PT;0;LFS - EU Labour Force Survey;Repository: Eurostat special tabulation;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ROU;A;SDG_0552_RT;2018;30.1;U;RT;PT;0;LFS - EU Labour Force Survey;Repository: Eurostat special tabulation;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ROU;A;SDG_0552_RT;2019;34.2;;RT;PT;0;LFS - EU Labour Force Survey;Repository: Eurostat special tabulation;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ROU;A;SDG_0552_RT;2020;35.1;;RT;PT;0;LFS - EU Labour Force Survey;Repository: Eurostat special tabulation;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);RUS;A;SDG_0552_RT;2012;39.1;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);RUS;A;SDG_0552_RT;2013;38.4;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);RUS;A;SDG_0552_RT;2014;38.1;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);RUS;A;SDG_0552_RT;2015;38.7;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);RUS;A;SDG_0552_RT;2016;40.4;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);RUS;A;SDG_0552_RT;2017;39.3;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);RUS;A;SDG_0552_RT;2018;39.8;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);RUS;A;SDG_0552_RT;2019;42.0;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);RUS;A;SDG_0552_RT;2020;43.2;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);RUS;A;SDG_0552_RT;2021;43.8;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);RWA;A;SDG_0552_RT;2017;36.3;B;RT;PT;0;LFS - Enquête sur la Population Active;Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);RWA;A;SDG_0552_RT;2018;33.2;;RT;PT;0;LFS - Enquête sur la Population Active;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);RWA;A;SDG_0552_RT;2020;34.2;;RT;PT;0;LFS - Enquête sur la Population Active;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);RWA;A;SDG_0552_RT;2021;35.4;;RT;PT;0;LFS - Enquête sur la Population Active;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SEN;A;SDG_0552_RT;2015;26.2;U;RT;PT;0;LFS - Enquête Nationale sur l'Emploi;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SEN;A;SDG_0552_RT;2016;26.2;U;RT;PT;0;LFS - Enquête Nationale sur l'Emploi;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SEN;A;SDG_0552_RT;2019;21.0;U;RT;PT;0;LFS - Enquête Nationale sur l'Emploi;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SGP;A;SDG_0552_RT;2021;38.5;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SLB;A;SDG_0552_RT;2013;25.1;;RT;PT;0;HIES - Household Income and Expenditure Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SLE;A;SDG_0552_RT;2014;38.5;U;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SLE;A;SDG_0552_RT;2018;21.5;;RT;PT;0;HS - Integrated Household Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SLV;A;SDG_0552_RT;2012;55.8;;RT;PT;0;HS - Encuesta de Hogares de Propósitos Múltiples;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SLV;A;SDG_0552_RT;2013;42.7;;RT;PT;0;HS - Encuesta de Hogares de Propósitos Múltiples;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SLV;A;SDG_0552_RT;2014;35.6;;RT;PT;0;HS - Encuesta de Hogares de Propósitos Múltiples;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SLV;A;SDG_0552_RT;2015;40.7;;RT;PT;0;HS - Encuesta de Hogares de Propósitos Múltiples;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SLV;A;SDG_0552_RT;2016;34.1;;RT;PT;0;HS - Encuesta de Hogares de Propósitos Múltiples;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SLV;A;SDG_0552_RT;2017;32.6;;RT;PT;0;HS - Encuesta de Hogares de Propósitos Múltiples;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SLV;A;SDG_0552_RT;2018;35.7;;RT;PT;0;HS - Encuesta de Hogares de Propósitos Múltiples;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SLV;A;SDG_0552_RT;2019;43.1;;RT;PT;0;HS - Encuesta de Hogares de Propósitos Múltiples;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SLV;A;SDG_0552_RT;2020;48.8;;RT;PT;0;HS - Encuesta de Hogares de Propósitos Múltiples;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SLV;A;SDG_0552_RT;2021;40.5;;RT;PT;0;HS - Encuesta de Hogares de Propósitos Múltiples;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SLV;A;SDG_0552_RT;2022;42.7;;RT;PT;0;HS - Encuesta de Hogares de Propósitos Múltiples;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SOM;A;SDG_0552_RT;2019;27.7;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SRB;A;SDG_0552_RT;2012;29.1;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SRB;A;SDG_0552_RT;2013;32.7;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SRB;A;SDG_0552_RT;2014;31.5;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SRB;A;SDG_0552_RT;2015;30.9;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SRB;A;SDG_0552_RT;2016;30.9;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SRB;A;SDG_0552_RT;2017;30.3;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SRB;A;SDG_0552_RT;2018;29.8;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SRB;A;SDG_0552_RT;2019;33.6;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SRB;A;SDG_0552_RT;2020;32.6;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SRB;A;SDG_0552_RT;2021;34.2;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SUR;A;SDG_0552_RT;2016;42.2;;RT;PT;0;HIES - Survey on Living Conditions;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SVK;A;SDG_0552_RT;2012;30.4;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SVK;A;SDG_0552_RT;2013;29.9;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SVK;A;SDG_0552_RT;2014;27.9;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SVK;A;SDG_0552_RT;2015;27.8;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SVK;A;SDG_0552_RT;2016;34.3;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SVK;A;SDG_0552_RT;2017;30.6;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SVK;A;SDG_0552_RT;2018;30.4;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SVK;A;SDG_0552_RT;2019;33.3;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SVK;A;SDG_0552_RT;2020;34.5;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SVK;A;SDG_0552_RT;2021;35.2;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SVN;A;SDG_0552_RT;2012;40.3;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SVN;A;SDG_0552_RT;2013;38.5;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SVN;A;SDG_0552_RT;2014;36.5;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SVN;A;SDG_0552_RT;2015;37.0;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SVN;A;SDG_0552_RT;2016;41.8;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SVN;A;SDG_0552_RT;2017;41.9;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);SVN;A;SDG_0552_RT;2018;38.2;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
