SOURCE_ID;SOURCE_ID;STARTPERIOD;ENDPERIOD;TIMEPERIOD;FILE_PATH;WPA_OBS_RAW_COL;VALUE_ID;WPA_YEAR_COL;TIME_PERIOD;startPeriod;endPeriod;SHEET_NAME;RAW_OBS_VALUE_COLUMN_NAME;EXTRACTOR_CLASS;RAW_OBS_VALUE_TYPE;INVERT_NORMALIZATION;NORMALISE_TO_100000;SOURCE_TITLE;ENDPOINT_URL;SOMETHING;STUFF;ADDRESS;INDICATOR_ID;VALUE_ID_default;SOURCE_TYPE;SOURCE_BODY;SOURCE_TITLE_default;ADDRESS_default;EXTRACTOR_CLASS_default;FORMER_SOURCE_ID;ENDPOINT_URL_default;un_treaty_data_col;WPA_OBS_RAW_COL_default;WPA_YEAR_COL_default;RAW_OBS_VALUE_COLUMN_NAME_default;COUNTRY_NAME_COLUMN_NAME;RAW_OBS_VALUE_TYPE_default;ATTR_RATIFICATION_DATE_COLUMN_NAME;ATTR_UNIT_MEASURE;INVERT_NORMALIZATION_default;DIMENSION_VALUES_NORMALIZATION;UNIT_MEASURE;COMMENT;COMMENTS;FILE_PATH_default;NRGI_SECTOR;LINKT_TO;NORMALISE_TO_100000_default;PROJECT;INDEX;ISSUE;CATEGORY;INDICATOR_CODE_2018;INDICATOR_NAME;INDICATOR_DESCRIPTION;INDICATOR_EXPLANATION;STATUS;COMMENTS_default;EFFECTIVE_OF;CURRENT;CALCULATION_TYPE;LEGACY_DATA_FROM;REPLACES_IND_ID;DIMENSION_VALUES_NORMALIZATION_default;UNIT_MEASURE_default;CORRESPONDING_SOURCE;CORRESPONDING_VALUE_TYPE;SORTING_COLUMN;INDICATOR_ACR;COMMENT_default;INDEX_CODE;ISSUE_CODE;CATEGORY_CODE;INDICATOR_CODE;TYPE;RANGE;VALUE_ENCODING;VALUE_LABELS;NA_ENCODING;UNITS;CRBA_RELEASE_YEAR
60;X-99;xxx;xxx;xxx;;;V-35;;;;;;;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;categorical;;;Data Protection and Privacy Legislation Worldwide;nan;;;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Data-Protection-Laws.aspx;I-103;V-35;Excel (no URL);UNCTAD;Data Protection and Privacy Legislation Worldwide;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Data-Protection-Laws.aspx;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;S-122;nan;;;;;;categorical;;;;;;;;;;;;CRBA;Marketplace;Online Abuse and exploitation;Legal framework national;NEW;Data protection and privacy;Has the country adopted data protection and privacy legislation?;;Created;;2020.0;1.0;automated;;;;;;;103.0;DAPRPR;;MP;OL;LF;MP_OL_LF_DAPRPR;Categorical;[0,1,2,3];"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data";"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data";;;2023
61;X-102;xxx;xxx;xxx;;;V-5;;;;;;;etl.source_adapter.json.DefaultJsonExtractor;;inverted;;SDG Indicator 16.2.3: Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29) VC_VAW_SXVLN;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_VAW_SXVLN&pageSize=999999999;;;https://unstats.un.org/sdgs/indicators/database/;I-106;V-5;API (SDG);UN SDG;SDG Indicator 16.2.3: Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29) VC_VAW_SXVLN;https://unstats.un.org/sdgs/indicators/database/;etl.source_adapter.json.DefaultJsonExtractor;S-125;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_VAW_SXVLN&pageSize=999999999;;;;;;;;;inverted;"DIM_SEX==""FEMALE""& DIM_AGE_GROUP==""18-29 YEARS""";PCNT;;;;;;;CRBA;Marketplace;Online Abuse and exploitation;Outcome;NEW;Prevalence of sexual violence;Proportion of female population aged 18-29 years who experienced sexual violence by age 18;;Created;;2020.0;1.0;automated;;;"DIM_SEX==""FEMALE""& DIM_AGE_GROUP==""18-29 YEARS""";PCNT;;;106.0;PRSEVI;;MP;OL;OC;MP_OL_OC_PRSEVI;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
62;X-103;xxx;xxx;xxx;;;V-5;;;;;;;etl.source_adapter.csv.DefaultCSVExtractor;;inverted;;Percentage of students (aged 13-15 years) who reported being bullied on 1 or more days in past 30 days: ;https://sdmx.data.unicef.org/ws/public/sdmxapi/rest/data/UNICEF,PT,1.0/.PT_ST_13-15_BUL_30-DYS......?format=sdmx-csv;;;https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.PT_ST_13-15_BUL_30-DYS..&startPeriod=2014&endPeriod=2019;I-107;V-5;API (UNICEF);UNICEF;Percentage of students (aged 13-15 years) who reported being bullied on 1 or more days in past 30 days: ;https://data.unicef.org/resources/data_explorer/unicef_f/?ag=UNICEF&df=GLOBAL_DATAFLOW&ver=1.0&dq=.PT_ST_13-15_BUL_30-DYS..&startPeriod=2014&endPeriod=2019;etl.source_adapter.csv.DefaultCSVExtractor;S-126;https://sdmx.data.unicef.org/ws/public/sdmxapi/rest/data/UNICEF,PT,1.0/.PT_ST_13-15_BUL_30-DYS......?format=sdmx-csv;;;;;;;;;inverted;"DIM_SEX==""BOTH_SEXES""";PCNT;;;;;;;CRBA;Marketplace;Online Abuse and exploitation;Outcome;3.3.2;Frequency of bullying;Proportion of students (13-15 years) who reported being bullied on 1 or more days in past 30 days. NB: Some countries reported data for a slightly different age group, e.g. 15 years, or 13-17 years;;Created;;2018.0;1.0;automated;;;"DIM_SEX==""BOTH_SEXES""";PCNT;;;107.0;FREBUL;;MP;OL;OC;MP_OL_OC_FREBUL;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
63;X-108;xxx;xxx;xxx;;;V-5;;;;;;;etl.source_adapter.json.DefaultJsonExtractor;;not inverted;;World governance indicators:  Government Effectiveness Index ;https://api.worldbank.org/v2/country/all/indicator/GE.EST?format=json&per_page=10000;;;https://info.worldbank.org/governance/wgi/;I-64;V-5;API (WB);World Bank;World governance indicators:  Government Effectiveness Index ;https://info.worldbank.org/governance/wgi/;etl.source_adapter.json.DefaultJsonExtractor;S-129;https://api.worldbank.org/v2/country/all/indicator/GE.EST?format=json&per_page=10000;;;;;;;;;not inverted;;IDX;;;;;;;CRBA;Workplace;Maternity and paternity protection;Enforcement;2.2.1;Government effectiveness;World Bank Government Effectiveness Index score;;Created;;2020.0;1.0;automated;;;;IDX;;;64.0;GOVEFF;;WP;MP;EN;WP_MP_EN_GOVEFF;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
64;X-109;xxx;xxx;xxx;;;V-5;;;;;;;etl.source_adapter.json.DefaultJsonExtractor;;not inverted;;World governance indicators:  Government Effectiveness Index ;https://api.worldbank.org/v2/country/all/indicator/GE.EST?format=json&per_page=10000;;;https://info.worldbank.org/governance/wgi/;I-110;V-5;API (WB);World Bank;World governance indicators:  Government Effectiveness Index ;https://info.worldbank.org/governance/wgi/;etl.source_adapter.json.DefaultJsonExtractor;S-129;https://api.worldbank.org/v2/country/all/indicator/GE.EST?format=json&per_page=10000;;;;;;;;;not inverted;;IDX;;;;;;;CRBA;Marketplace;Marketing and Advertising;Enforcement;2.2.1;Government effectiveness;World Bank Government Effectiveness Index score;;Created;;2020.0;1.0;automated;;;;IDX;;;110.0;GOVEFF;;MP;MA;EN;MP_MA_EN_GOVEFF;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
65;X-110;xxx;xxx;xxx;;;V-5;;;;;;;etl.source_adapter.json.DefaultJsonExtractor;;not inverted;;World governance indicators:  Government Effectiveness Index ;https://api.worldbank.org/v2/country/all/indicator/GE.EST?format=json&per_page=10000;;;https://info.worldbank.org/governance/wgi/;I-180;V-5;API (WB);World Bank;World governance indicators:  Government Effectiveness Index ;https://info.worldbank.org/governance/wgi/;etl.source_adapter.json.DefaultJsonExtractor;S-129;https://api.worldbank.org/v2/country/all/indicator/GE.EST?format=json&per_page=10000;;;;;;;;;not inverted;;IDX;;;;;;;CRBA;Community and Environment;Fulfillment of children’s rights;Enforcement;2.2.1;Government effectiveness;World Bank Government Effectiveness Index score;;Created;;2020.0;1.0;automated;;;;IDX;;;180.0;GOVEFF;;CE;FC;EN;CE_FC_EN_GOVEFF;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
66;X-111;xxx;xxx;xxx;;;V-5;;;;;;;etl.source_adapter.json.DefaultJsonExtractor;;not inverted;;World governance indicators: Control of Corruption Index;https://api.worldbank.org/v2/country/all/indicator/CC.EST?format=json&per_page=10000;;;https://info.worldbank.org/governance/wgi/;I-65;V-5;API (WB);World Bank;World governance indicators: Control of Corruption Index;https://info.worldbank.org/governance/wgi/;etl.source_adapter.json.DefaultJsonExtractor;S-130;https://api.worldbank.org/v2/country/all/indicator/CC.EST?format=json&per_page=10000;;;;;;;;;not inverted;;IDX;;;;;;;CRBA;Workplace;Child labour;Enforcement;2.2.2;Government corruption;World Bank Government Corruption Index score;;Created;;2020.0;1.0;automated;;;;IDX;;;65.0;GOVCOR;;WP;CL;EN;WP_CL_EN_GOVCOR;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
67;X-112;xxx;xxx;xxx;;;V-5;;;;;;;etl.source_adapter.json.DefaultJsonExtractor;;not inverted;;World governance indicators: Control of Corruption Index;https://api.worldbank.org/v2/country/all/indicator/CC.EST?format=json&per_page=10000;;;https://info.worldbank.org/governance/wgi/;I-111;V-5;API (WB);World Bank;World governance indicators: Control of Corruption Index;https://info.worldbank.org/governance/wgi/;etl.source_adapter.json.DefaultJsonExtractor;S-130;https://api.worldbank.org/v2/country/all/indicator/CC.EST?format=json&per_page=10000;;;;;;;;;not inverted;;IDX;;;;;;;CRBA;Marketplace;Product Safety;Enforcement;2.2.2;Government corruption;World Bank Government Corruption Index score;;Created;;2020.0;1.0;automated;;;;IDX;;;111.0;GOVCOR;;MP;PS;EN;MP_PS_EN_GOVCOR;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
68;X-113;xxx;xxx;xxx;;;V-5;;;;;;;etl.source_adapter.json.DefaultJsonExtractor;;not inverted;;World governance indicators: Control of Corruption Index;https://api.worldbank.org/v2/country/all/indicator/CC.EST?format=json&per_page=10000;;;https://info.worldbank.org/governance/wgi/;I-181;V-5;API (WB);World Bank;World governance indicators: Control of Corruption Index;https://info.worldbank.org/governance/wgi/;etl.source_adapter.json.DefaultJsonExtractor;S-130;https://api.worldbank.org/v2/country/all/indicator/CC.EST?format=json&per_page=10000;;;;;;;;;not inverted;;IDX;;;;;;;CRBA;Community and Environment;Security arrangements;Enforcement;2.2.2;Government corruption;World Bank Government Corruption Index score;;Created;;2020.0;1.0;automated;;;;IDX;;;181.0;GOVCOR;;CE;SA;EN;CE_SA_EN_GOVCOR;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
69;X-114;xxx;xxx;xxx;;;V-5;;;;;;Unnamed: 2;etl.source_adapter.crin.CRIN_Treaties;;not inverted;;Access to Justice Global Ranking: Total score;https://archive.crin.org/sites/default/files/access_to_justice_data.xls;;;https://archive.crin.org/en/access-justice-children-global-ranking.html  ;I-112;V-5;Excel (with URL endpoint);CRIN;Access to Justice Global Ranking: Total score;https://archive.crin.org/en/access-justice-children-global-ranking.html  ;etl.source_adapter.crin.CRIN_Treaties;S-131;https://archive.crin.org/sites/default/files/access_to_justice_data.xls;;;;Unnamed: 2;Unnamed: 1;;;;not inverted;;IDX;;;;;;;CRBA;Marketplace;Online Abuse and exploitation;Enforcement;2.3.1;Effectiveness of the justice system;Does the national justice system guarantee the children’s right to access to justice?;;Created;;2018.0;1.0;automated;2018.0;;;IDX;;;112.0;EFJUSY;;MP;OL;EN;MP_OL_EN_EFJUSY;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
70;X-119;xxx;xxx;xxx;;;V-27;;;;;;;etl.source_adapter.csv.DefaultCSVExtractor;;;;Global Health Observatory, Existence of operational policy/strategy/action plan for alcohol: ;http://apps.who.int/gho/athena/api/GHO/NCD_CCS_AlcPlan.csv;;;http://apps.who.int/gho/data/view.main.2475;I-116;V-27;API (WHO);WHO;Global Health Observatory, Existence of operational policy/strategy/action plan for alcohol: ;http://apps.who.int/gho/data/view.main.2475;etl.source_adapter.csv.DefaultCSVExtractor;S-136;http://apps.who.int/gho/athena/api/GHO/NCD_CCS_AlcPlan.csv;;;;;;;;;;;;;;;;;;CRBA;Marketplace;Marketing and Advertising;Enforcement;2.1.3;Operational policy on alcohol use;Existence of operational policy/strategy/action plan to reduce the harmful use of alcohol;;Created;;2018.0;1.0;automated;2018.0;;;;;;116.0;OPPOAU;;MP;MA;EN;MP_MA_EN_OPPOAU;Categorical;[0,1,2,3];"2=Yes; 2=yes; 1=No; 1=no; 0=No data; 0=don't know;0=Don't know; 0=No data received; 0=No response; 0=Unknown; 0=unknown";"2=Yes; 1=No; 0=Don't know/ No data received/ No response/ No data";;;2023
71;X-120;xxx;xxx;xxx;;;V-27;;;;;;;etl.source_adapter.csv.DefaultCSVExtractor;;;;Global Health Observatory, Existence of operational policy/strategy/action plan for unhealthy diet: ;http://apps.who.int/gho/athena/api/GHO/NCD_CCS_DietPlan.csv;;;http://apps.who.int/gho/data/view.main.2477;I-117;V-27;API (WHO);WHO;Global Health Observatory, Existence of operational policy/strategy/action plan for unhealthy diet: ;http://apps.who.int/gho/data/view.main.2477;etl.source_adapter.csv.DefaultCSVExtractor;S-137;http://apps.who.int/gho/athena/api/GHO/NCD_CCS_DietPlan.csv;;;;;;;;;;;;;;;;;;CRBA;Marketplace;Marketing and Advertising;Enforcement;2.1.5;Operational policy on unhealthy diets;Existence of operational policy/strategy/action plan to reduce unhealthy diet;;Created;;2018.0;1.0;automated;2018.0;;;;;;117.0;OPPOUD;;MP;MA;EN;MP_MA_EN_OPPOUD;Categorical;[0,1,2,3];"2=Yes; 2=yes; 1=No; 1=no; 0=No data; 0=don't know;0=Don't know; 0=No data received; 0=No response; 0=Unknown; 0=unknown";"2=Yes; 1=No; 0=Don't know/ No data received/ No response/ No data";;;2023
72;X-121;xxx;xxx;xxx;;;V-5;;;;;;;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;continuous;not inverted;;Marketing of Breast‑milk Substitutes:National Implementation ofthe International Code— STATUS REPORT 2020 —;nan;;;https://www.who.int/publications/i/item/9789240048799;I-118;V-5;PDF;WHO & UNICEF;Marketing of Breast‑milk Substitutes:National Implementation ofthe International Code— STATUS REPORT 2020 —;https://www.who.int/publications/i/item/9789240048799;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;S-138;nan;;;;;;continuous;;;not inverted;;IDX;;;;;;;CRBA;Marketplace;Marketing and Advertising;Enforcement;2.1.6;Restrictions on marketing breastmilk substitutes;Existence of a formal monitoring mechanism for the implementation of the International Code of Marketing of Breast-milk Substitutes;;Updated;;2020.0;1.0;research;;;;IDX;;;118.0;REMABS;;MP;MA;EN;MP_MA_EN_REMABS;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
73;X-123;xxx;xxx;xxx;;;V-41;;;;;;;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;categorical;;;International, Voices of Children and Young People, Child Helpline Data;nan;;;https://childhelplineinternational.org/vcyp-global-2021data/;I-120;V-41;PDF;Child Helpline;International, Voices of Children and Young People, Child Helpline Data;https://childhelplineinternational.org/vcyp-global-2021data/;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;S-140;nan;;;;;;categorical;;;;;;;;;;;;CRBA;Marketplace;Online Abuse and exploitation;Enforcement;2.3.2 ;Child helpline;Does the country have a child helpline linked to the Child Helpline Network?;;Updated;;2020.0;1.0;research;;;;;;;120.0;CHIHEL;;MP;OL;EN;MP_OL_EN_CHIHEL;Categorical;[1,2,3];"3=Yes the country has a child helpline linked to the Child Helpline Network; 2=The country has a helpline but is not a member of the Child Helpline Network; 1=No child helpline linked to the Child Helpline Network";"3=Yes the country has a child helpline linked to the Child Helpline Network; 2=The country has a helpline but is not a member of the Child Helpline Network; 1=No child helpline linked to the Child Helpline Network";;;2023
74;X-124;xxx;xxx;xxx;;;V-1;;;;;;;etl.source_adapter.un.UnTreaties;;;;UN Framework Convention on Climate Change: ;nan;;;https://treaties.un.org/Pages/ViewDetailsIII.aspx?src=IND&mtdsg_no=XXVII-7&chapter=27&Temp=mtdsg3&clang=_en;I-121;V-1;Website (static html);UN Treaties;UN Framework Convention on Climate Change: ;https://treaties.un.org/Pages/ViewDetailsIII.aspx?src=IND&mtdsg_no=XXVII-7&chapter=27&Temp=mtdsg3&clang=_en;etl.source_adapter.un.UnTreaties;S-141;nan;Approval(AA), Acceptance(A), Accession(a), Succession(d), Ratification;;;;;;;;;;;;;;;;;CRBA;Community and Environment;Resource use and damage to the environment;Legal framework international;1.1.1.1  ;Convention on Climate Change;Ratification of UN Framework Convention on Climate Change (UNFCCC);;Created;;2018.0;1.0;research;2018.0;;;;;;121.0;COCLCH;;CE;RD;LF;CE_RD_LF_COCLCH;Categorical;[0,1,2];"2=Yes [Ratified/signed]; 1=No [Not ratified/signed]; 0=No data/not applicable";"2=Yes [Ratified/signed]; 1=No [Not ratified/signed]; 0=No data/not applicable";;;2023
75;X-125;xxx;xxx;xxx;;;V-1;;;;;;;etl.source_adapter.un.UnTreaties;;;;Paris Agreement: ;nan;;;https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVII-7-d&chapter=27&clang=_en;I-122;V-1;Website (static html);UN Treaties;Paris Agreement: ;https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVII-7-d&chapter=27&clang=_en;etl.source_adapter.un.UnTreaties;S-142;nan;Ratification, Acceptance(A), Approval(AA), Accession(a);;;;;;;;;;;;;;;;;CRBA;Community and Environment;Resource use and damage to the environment;Legal framework international;1.1.1.2;Paris Climate Agreement. ;Ratification of Paris Climate Agreement;;Created;;2018.0;1.0;research;2018.0;;;;;;122.0;PACLAG;;CE;RD;LF;CE_RD_LF_PACLAG;Categorical;[0,1,2];"2=Yes [Ratified/signed]; 1=No [Not ratified/signed]; 0=No data/not applicable";"2=Yes [Ratified/signed]; 1=No [Not ratified/signed]; 0=No data/not applicable";;;2023
76;X-126;xxx;xxx;xxx;;;V-1;;;;;;;etl.source_adapter.un.UnTreaties;;;;Basel Convention: ;nan;;;https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVII-3&chapter=27&clang=_en;I-123;V-1;Website (static html);UN Treaties;Basel Convention: ;https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVII-3&chapter=27&clang=_en;etl.source_adapter.un.UnTreaties;S-143;nan;Approval(AA), Formal confirmation(c), Acceptance(A), Accession(a), Succession(d), Ratification;;;;;;;;;;;;;;;;;CRBA;Community and Environment;Resource use and damage to the environment;Legal framework international;1.1.1.3;Basel Convention;Ratification of Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal (Basel Convention);;Created;;2018.0;1.0;research;2018.0;;;;;;123.0;BASCON;;CE;RD;LF;CE_RD_LF_BASCON;Categorical;[0,1,2];"2=Yes [Ratified/signed]; 1=No [Not ratified/signed]; 0=No data/not applicable";"2=Yes [Ratified/signed]; 1=No [Not ratified/signed]; 0=No data/not applicable";;;2023
77;X-127;xxx;xxx;xxx;;;V-1;;;;;;;etl.source_adapter.un.UnTreaties;;;;Stockholm Convention: ;nan;;;https://treaties.un.org/pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVII-15&chapter=27;I-124;V-1;Website (static html);UN Treaties;Stockholm Convention: ;https://treaties.un.org/pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVII-15&chapter=27;etl.source_adapter.un.UnTreaties;S-144;nan;Ratification, Acceptance(A), Approval(AA), Accession(a);;;;;;;;;;;;;;;;;CRBA;Community and Environment;Resource use and damage to the environment;Legal framework international;1.1.1.4;Stockholm Convention;Ratification of Stockholm Convention on Persistent Organic Pollutants (Stockholm Convention);;Created;;2018.0;1.0;research;2018.0;;;;;;124.0;STOCON;;CE;RD;LF;CE_RD_LF_STOCON;Categorical;[0,1,2];"2=Yes [Ratified/signed]; 1=No [Not ratified/signed]; 0=No data/not applicable";"2=Yes [Ratified/signed]; 1=No [Not ratified/signed]; 0=No data/not applicable";;;2023
78;X-128;xxx;xxx;xxx;;;V-1;;;;;;;etl.source_adapter.un.UnTreaties;;;;Convention on the Protection and Use of Transboundary Watercourses and International Lakes: ;nan;;;https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVII-5&chapter=27&clang=_en;I-125;V-1;Website (static html);UN Treaties;Convention on the Protection and Use of Transboundary Watercourses and International Lakes: ;https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVII-5&chapter=27&clang=_en;etl.source_adapter.un.UnTreaties;S-145;nan;Ratification, Accession(a), Acceptance(A), Approval(AA);;;;;;;;;;;;;;;;;CRBA;Community and Environment;Resource use and damage to the environment;Legal framework international;1.1.1.5;Water Convention;Ratification of Convention on the Protection and Use of Transboundary Watercourses and International Lakes (Water Convention);;Created;;2018.0;1.0;research;2018.0;;;;;;125.0;WATCON;;CE;RD;LF;CE_RD_LF_WATCON;Categorical;[0,1,2];"2=Yes [Ratified/signed]; 1=No [Not ratified/signed]; 0=No data/not applicable";"2=Yes [Ratified/signed]; 1=No [Not ratified/signed]; 0=No data/not applicable";;;2023
79;X-137;xxx;xxx;xxx;;;V-42;;;;;;status.self;etl.source_adapter.eiti.EITIIndicatorBuilder;;;;Countries: Implementation status;https://eiti.org/api/v2.0/implementing_country;;;https://eiti.org/countries;I-134;V-42;API (EITI);EITI;Countries: Implementation status;https://eiti.org/countries;etl.source_adapter.eiti.EITIIndicatorBuilder;S-154;https://eiti.org/api/v2.0/implementing_country;;;;status.self;;;;;;;;;;;;;;CRBA;Community and Environment;Resource use and damage to the environment;Legal framework national;NEW;Compliance with EITI standard;Is the country making progress towards implementing the Extractives Industry Transparency Initiative standard?;;Created;;2020.0;1.0;automated;;;;;;;134.0;COEIST;;CE;RD;LF;CE_RD_LF_COEIST;Categorical;[0,1,2,3];"4=https://eiti.org/api/v2.0/country_status/satisfactory-progress; 4=https://eiti.org/api/v2.0/country_status/Very-high; 4=https://eiti.org/api/v2.0/country_status/High;3=https://eiti.org/api/v2.0/country_status/meaningful-progress; 3=https://eiti.org/api/v2.0/country_status/Moderate; 2=https://eiti.org/api/v2.0/country_status/to-be-assessed; 2=https://eiti.org/api/v2.0/country_status/Fairly-low;2=https://eiti.org/api/v2.0/country_status/Low; 1=https://eiti.org/api/v2.0/country_status/suspended-inadequate-progress; 1=https://eiti.org/api/v2.0/country_status/suspended-political-instability;1=https://eiti.org/api/v2.0/country_status/suspended-inadequate-progress;1=https://eiti.org/api/v2.0/country_status/suspended-missing-deadline; 0=https://eiti.org/api/v2.0/country_status/other";"4=Satisfactory progress OR Very high OR High; 3=Meaningful progress OR Moderate; 2=To be assessed OR Fairly low OR Low; 1=Suspended inadequate progress OR suspended political instability OR suspended missing deadline; 0=Not a member/ other / no data";;;2023
