;TIME_PERIOD;RAW_OBS_VALUE;COUNTRY_ISO_3;_merge;INDICATOR_NAME;INDICATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_CODE;ATTR_SOURCE;ATTR_SOURCE_BODY;ATTR_INDICATOR_DESCRIPTION;ATTR_INDICATOR_EXPLANATION;ATTR_UNIT_MEASURE;ATTR_DATA_EXTRACTION_METHDOLOGY;ATTR_SOURCE_TITLE;ATTR_API_ENDPOINT_URL;CRBA_RELEASE_YEAR
178;2022.0;91739.0;TUN;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
179;2022.0;276331.0;TUR;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
180;2022.0;178.0;TKM;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
181;2022.0;50.0;TUV;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
182;2022.0;5510.0;UGA;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
183;2022.0;52328.0;UKR;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
184;2022.0;265307.0;ARE;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
185;2022.0;316900.0;GBR;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
186;2022.0;1562616.0;USA;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
187;2022.0;8235.0;URY;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
188;2022.0;20820.0;UZB;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
189;2022.0;1861.0;VUT;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
190;2022.0;301190.0;VEN;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
191;2022.0;957432.0;VNM;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
192;2022.0;211626.0;YEM;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
193;2022.0;7885.0;ZMB;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
194;2022.0;1902.0;ZWE;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
